cme_id,speed,type,linked_events,start time
2013-10-11T13:39:00-CME-001,470.0,S,,"10/11/2013, 13:39:00"
2013-10-12T17:40:00-CME-001,521.0,C,,"10/12/2013, 17:40:00"
2013-10-13T01:25:00-CME-001,252.0,S,,"10/13/2013, 01:25:00"
2013-10-13T01:25:00-CME-002,564.0,C,,"10/13/2013, 01:25:00"
2013-10-13T15:36:00-CME-001,389.0,S,,"10/13/2013, 15:36:00"
2013-10-14T22:00:00-CME-001,544.0,C,,"10/14/2013, 22:00:00"
2013-10-16T04:24:00-CME-001,275.0,S,,"10/16/2013, 04:24:00"
2013-10-16T16:00:00-CME-001,375.0,S,,"10/16/2013, 16:00:00"
2013-10-17T04:39:00-CME-001,855.0,C,[{'activityID': '2013-10-21T18:23:00-IPS-001'}],"10/17/2013, 04:39:00"
2013-10-18T06:54:00-CME-001,433.0,S,,"10/18/2013, 06:54:00"
2013-10-19T20:00:00-CME-001,233.0,S,,"10/19/2013, 20:00:00"
2013-10-20T08:09:00-CME-001,262.0,S,,"10/20/2013, 08:09:00"
2013-10-20T09:09:00-CME-001,615.0,C,,"10/20/2013, 09:09:00"
2013-10-21T00:48:00-CME-001,458.0,S,,"10/21/2013, 00:48:00"
2013-10-22T04:36:00-CME-001,782.0,C,,"10/22/2013, 04:36:00"
2013-10-22T13:09:00-CME-001,330.0,S,,"10/22/2013, 13:09:00"
2013-10-22T22:00:00-CME-001,650.0,C,[{'activityID': '2013-10-22T21:15:00-FLR-001'}],"10/22/2013, 22:00:00"
2013-10-23T12:12:00-CME-001,340.0,S,,"10/23/2013, 12:12:00"
2013-10-24T01:48:00-CME-001,1000.0,O,[{'activityID': '2013-10-24T00:22:00-FLR-001'}],"10/24/2013, 01:48:00"
2013-10-25T04:25:00-CME-001,365.0,S,,"10/25/2013, 04:25:00"
2013-10-25T04:36:00-CME-001,460.0,S,,"10/25/2013, 04:36:00"
2013-10-25T08:24:00-CME-001,477.0,S,"[{'activityID': '2013-10-25T07:53:00-FLR-001'}, {'activityID': '2013-10-25T13:36:00-SEP-001'}]","10/25/2013, 08:24:00"
2013-10-25T15:12:00-CME-001,980.0,C,"[{'activityID': '2013-10-25T14:52:00-FLR-001'}, {'activityID': '2013-10-26T11:07:00-IPS-001'}]","10/25/2013, 15:12:00"
2013-10-26T03:12:00-CME-001,330.0,S,,"10/26/2013, 03:12:00"
2013-10-26T07:00:00-CME-001,636.0,C,,"10/26/2013, 07:00:00"
2013-10-26T11:40:00-CME-001,950.0,C,[{'activityID': '2013-10-27T12:35:00-IPS-001'}],"10/26/2013, 11:40:00"
2013-10-26T20:09:00-CME-001,820.0,C,[{'activityID': '2013-10-26T19:24:00-FLR-001'}],"10/26/2013, 20:09:00"
2013-10-27T03:48:00-CME-001,562.0,C,,"10/27/2013, 03:48:00"
2013-10-27T10:12:00-CME-001,531.0,C,,"10/27/2013, 10:12:00"
2013-10-27T12:24:00-CME-001,656.0,C,,"10/27/2013, 12:24:00"
2013-10-27T18:12:00-CME-001,900.0,C,,"10/27/2013, 18:12:00"
2013-10-28T02:12:00-CME-001,650.0,C,[{'activityID': '2013-10-28T01:41:00-FLR-001'}],"10/28/2013, 02:12:00"
2013-10-28T04:48:00-CME-001,750.0,C,[{'activityID': '2013-10-28T04:32:00-FLR-001'}],"10/28/2013, 04:48:00"
2013-10-28T12:12:00-CME-001,600.0,C,,"10/28/2013, 12:12:00"
2013-10-28T14:12:00-CME-001,1100.0,O,,"10/28/2013, 14:12:00"
2013-10-28T15:48:00-CME-001,900.0,C,[{'activityID': '2013-10-29T07:15:00-IPS-001'}],"10/28/2013, 15:48:00"
2013-10-28T16:36:00-CME-001,525.0,C,,"10/28/2013, 16:36:00"
2013-10-28T21:16:00-CME-001,574.0,C,,"10/28/2013, 21:16:00"
2013-10-29T00:48:00-CME-001,173.0,S,,"10/29/2013, 00:48:00"
2013-10-29T03:48:00-CME-001,480.0,S,,"10/29/2013, 03:48:00"
2013-10-29T04:48:00-CME-001,322.0,S,,"10/29/2013, 04:48:00"
2013-10-29T15:36:00-CME-001,710.0,C,,"10/29/2013, 15:36:00"
2013-10-29T22:12:00-CME-001,905.0,C,[{'activityID': '2013-10-29T21:48:00-FLR-001'}],"10/29/2013, 22:12:00"
2013-10-30T21:54:00-CME-001,235.0,S,,"10/30/2013, 21:54:00"
2013-10-31T23:36:00-CME-001,476.0,S,,"10/31/2013, 23:36:00"
2013-11-02T04:48:00-CME-001,1078.0,O,"[{'activityID': '2013-11-04T08:56:00-IPS-001'}, {'activityID': '2013-11-04T10:43:00-SEP-001'}]","11/02/2013, 04:48:00"
2013-11-02T08:24:00-CME-001,830.0,C,,"11/02/2013, 08:24:00"
2013-11-02T18:36:00-CME-001,737.0,C,,"11/02/2013, 18:36:00"
2013-11-02T21:48:00-CME-001,493.0,S,,"11/02/2013, 21:48:00"
2013-11-04T05:09:00-CME-001,1600.0,O,,"11/04/2013, 05:09:00"
2013-11-05T03:12:00-CME-001,622.0,C,,"11/05/2013, 03:12:00"
2013-11-05T08:36:00-CME-001,844.0,C,,"11/05/2013, 08:36:00"
2013-11-06T14:36:00-CME-001,400.0,S,,"11/06/2013, 14:36:00"
2013-11-07T00:00:00-CME-001,950.0,C,[{'activityID': '2013-11-11T10:31:00-IPS-001'}],"11/07/2013, 00:00:00"
2013-11-07T10:39:00-CME-001,2100.0,R,"[{'activityID': '2013-11-07T11:16:00-SEP-001'}, {'activityID': '2013-11-07T14:26:00-SEP-001'}, {'activityID': '2013-11-08T13:30:00-IPS-001'}, {'activityID': '2013-11-11T10:31:00-IPS-001'}]","11/07/2013, 10:39:00"
2013-11-07T16:25:00-CME-001,530.0,C,[{'activityID': '2013-11-11T17:00:00-IPS-001'}],"11/07/2013, 16:25:00"
2013-11-08T04:24:00-CME-001,938.0,C,[{'activityID': '2013-11-11T10:31:00-IPS-001'}],"11/08/2013, 04:24:00"
2013-11-08T06:09:00-CME-001,444.0,S,"[{'activityID': '2013-11-08T04:20:00-FLR-001'}, {'activityID': '2013-11-11T17:00:00-IPS-001'}]","11/08/2013, 06:09:00"
2013-11-08T08:24:00-CME-001,508.0,C,[{'activityID': '2013-11-11T17:00:00-IPS-001'}],"11/08/2013, 08:24:00"
2013-11-09T17:12:00-CME-001,550.0,C,,"11/09/2013, 17:12:00"
2013-11-10T05:39:00-CME-001,800.0,C,[{'activityID': '2013-11-10T05:08:00-FLR-001'}],"11/10/2013, 05:39:00"
2013-11-11T21:48:00-CME-001,600.0,C,,"11/11/2013, 21:48:00"
2013-11-12T07:12:00-CME-001,650.0,C,,"11/12/2013, 07:12:00"
2013-11-15T00:12:00-CME-001,600.0,C,,"11/15/2013, 00:12:00"
2013-11-17T05:12:00-CME-001,948.0,C,,"11/17/2013, 05:12:00"
2013-11-17T08:09:00-CME-001,657.0,C,,"11/17/2013, 08:09:00"
2013-11-19T04:34:00-CME-001,780.0,C,,"11/19/2013, 04:34:00"
2013-11-19T10:39:00-CME-001,910.0,C,"[{'activityID': '2013-11-19T10:14:00-FLR-001'}, {'activityID': '2013-11-23T01:00:00-IPS-001'}]","11/19/2013, 10:39:00"
2013-11-21T01:25:00-CME-001,740.0,C,,"11/21/2013, 01:25:00"
2013-11-26T04:36:00-CME-001,740.0,C,,"11/26/2013, 04:36:00"
2013-11-26T08:00:00-CME-001,370.0,S,,"11/26/2013, 08:00:00"
2013-11-27T00:24:00-CME-001,542.0,C,,"11/27/2013, 00:24:00"
2013-11-27T15:13:00-CME-001,950.0,C,[{'activityID': '2013-12-01T13:00:00-IPS-001'}],"11/27/2013, 15:13:00"
2013-11-27T23:12:00-CME-001,704.0,C,,"11/27/2013, 23:12:00"
2013-11-28T03:12:00-CME-001,447.0,S,,"11/28/2013, 03:12:00"
2013-11-28T09:09:00-CME-001,412.0,S,[{'activityID': '2013-12-01T13:00:00-IPS-001'}],"11/28/2013, 09:09:00"
2013-11-29T05:24:00-CME-001,480.0,S,,"11/29/2013, 05:24:00"
2013-11-29T19:39:00-CME-001,559.0,C,"[{'activityID': '2013-11-30T14:25:00-IPS-001'}, {'activityID': '2013-12-01T21:48:00-SEP-001'}]","11/29/2013, 19:39:00"
2013-11-30T00:25:00-CME-001,509.0,C,,"11/30/2013, 00:25:00"
2013-11-30T10:12:00-CME-001,543.0,C,,"11/30/2013, 10:12:00"
2013-11-30T11:48:00-CME-001,578.0,C,,"11/30/2013, 11:48:00"
2013-11-30T12:48:00-CME-001,710.0,C,,"11/30/2013, 12:48:00"
2013-12-01T20:36:00-CME-001,600.0,C,,"12/01/2013, 20:36:00"
2013-12-02T20:12:00-CME-001,290.0,S,,"12/02/2013, 20:12:00"
2013-12-04T05:24:00-CME-001,443.0,S,,"12/04/2013, 05:24:00"
2013-12-04T23:12:00-CME-001,700.0,C,"[{'activityID': '2013-12-08T00:00:00-IPS-001'}, {'activityID': '2013-12-08T00:00:00-GST-001'}, {'activityID': '2013-12-08T02:44:00-MPC-001'}]","12/04/2013, 23:12:00"
2013-12-05T00:12:00-CME-001,650.0,C,,"12/05/2013, 00:12:00"
2013-12-05T10:39:00-CME-001,536.0,C,,"12/05/2013, 10:39:00"
2013-12-05T21:09:00-CME-001,775.0,C,,"12/05/2013, 21:09:00"
2013-12-05T21:09:00-CME-002,775.0,C,,"12/05/2013, 21:09:00"
2013-12-07T07:39:00-CME-001,750.0,C,,"12/07/2013, 07:39:00"
2013-12-07T21:39:00-CME-001,723.0,C,,"12/07/2013, 21:39:00"
2013-12-09T21:18:00-CME-001,804.0,C,,"12/09/2013, 21:18:00"
2013-12-11T04:48:00-CME-001,382.0,S,,"12/11/2013, 04:48:00"
2013-12-11T07:48:00-CME-001,389.0,S,,"12/11/2013, 07:48:00"
2013-12-11T17:12:00-CME-001,377.0,S,,"12/11/2013, 17:12:00"
2013-12-12T03:54:00-CME-001,1060.0,O,[{'activityID': '2013-12-15T13:00:00-IPS-001'}],"12/12/2013, 03:54:00"
2013-12-12T06:36:00-CME-001,823.0,C,,"12/12/2013, 06:36:00"
2013-12-12T17:24:00-CME-001,440.0,S,,"12/12/2013, 17:24:00"
2013-12-13T02:00:00-CME-001,413.0,S,,"12/13/2013, 02:00:00"
2013-12-13T21:36:00-CME-001,756.0,C,[{'activityID': '2013-12-17T13:29:00-IPS-001'}],"12/13/2013, 21:36:00"
2013-12-14T02:12:00-CME-001,533.0,C,,"12/14/2013, 02:12:00"
2013-12-14T06:48:00-CME-001,600.0,C,,"12/14/2013, 06:48:00"
2013-12-14T09:39:00-CME-001,338.0,S,,"12/14/2013, 09:39:00"
2013-12-14T09:48:00-CME-001,721.0,C,,"12/14/2013, 09:48:00"
2013-12-14T12:24:00-CME-001,435.0,S,,"12/14/2013, 12:24:00"
2013-12-14T19:40:00-CME-001,760.0,C,,"12/14/2013, 19:40:00"
2013-12-14T22:00:00-CME-001,409.0,S,,"12/14/2013, 22:00:00"
2013-12-15T22:39:00-CME-001,490.0,S,,"12/15/2013, 22:39:00"
2013-12-16T21:27:00-CME-001,780.0,C,,"12/16/2013, 21:27:00"
2013-12-17T01:25:00-CME-001,60.0,S,,"12/17/2013, 01:25:00"
2013-12-18T06:12:00-CME-001,400.0,S,,"12/18/2013, 06:12:00"
2013-12-18T20:24:00-CME-001,347.0,S,,"12/18/2013, 20:24:00"
2013-12-19T06:25:00-CME-001,634.0,C,[{'activityID': '2013-12-22T00:00:00-IPS-001'}],"12/19/2013, 06:25:00"
2013-12-21T05:00:00-CME-001,528.0,C,,"12/21/2013, 05:00:00"
2013-12-21T15:09:00-CME-001,470.0,S,,"12/21/2013, 15:09:00"
2013-12-23T00:24:00-CME-001,696.0,C,,"12/23/2013, 00:24:00"
2013-12-23T08:24:00-CME-001,1268.0,O,,"12/23/2013, 08:24:00"
2013-12-23T19:12:00-CME-001,380.0,S,,"12/23/2013, 19:12:00"
2013-12-24T05:24:00-CME-001,120.0,S,,"12/24/2013, 05:24:00"
2013-12-24T11:25:00-CME-001,248.0,S,,"12/24/2013, 11:25:00"
2013-12-24T13:12:00-CME-001,400.0,S,,"12/24/2013, 13:12:00"
2013-12-24T23:48:00-CME-001,345.0,S,,"12/24/2013, 23:48:00"
2013-12-26T03:40:00-CME-001,1600.0,O,"[{'activityID': '2013-12-26T08:44:00-SEP-001'}, {'activityID': '2013-12-26T08:53:00-SEP-001'}, {'activityID': '2013-12-27T04:14:00-IPS-001'}, {'activityID': '2013-12-28T16:00:00-IPS-001'}]","12/26/2013, 03:40:00"
2013-12-26T07:24:00-CME-001,585.0,C,,"12/26/2013, 07:24:00"
2013-12-27T04:48:00-CME-001,250.0,S,,"12/27/2013, 04:48:00"
2013-12-27T06:39:00-CME-001,504.0,C,,"12/27/2013, 06:39:00"
2013-12-27T11:36:00-CME-001,360.0,S,,"12/27/2013, 11:36:00"
2013-12-28T07:00:00-CME-001,725.0,C,[{'activityID': '2013-12-31T21:47:00-IPS-001'}],"12/28/2013, 07:00:00"
2013-12-28T18:00:00-CME-001,769.0,C,"[{'activityID': '2013-12-28T21:50:00-SEP-001'}, {'activityID': '2013-12-28T21:50:00-SEP-002'}, {'activityID': '2013-12-31T13:31:00-IPS-001'}]","12/28/2013, 18:00:00"
2013-12-29T01:36:00-CME-001,531.0,C,[{'activityID': '2014-01-01T10:10:00-IPS-001'}],"12/29/2013, 01:36:00"
2013-12-29T04:24:00-CME-001,333.0,S,,"12/29/2013, 04:24:00"
2013-12-29T07:39:00-CME-001,535.0,C,,"12/29/2013, 07:39:00"
2013-12-29T19:55:00-CME-001,300.0,S,,"12/29/2013, 19:55:00"
2013-12-31T07:00:00-CME-001,325.0,S,,"12/31/2013, 07:00:00"
2013-12-31T10:48:00-CME-001,1319.0,O,,"12/31/2013, 10:48:00"
2014-01-01T14:36:00-CME-001,531.0,C,,"01/01/2014, 14:36:00"
2014-01-03T03:24:00-CME-001,,NA,,"01/03/2014, 03:24:00"
2014-01-04T21:25:00-CME-001,750.0,C,"[{'activityID': '2014-01-04T18:47:00-FLR-001'}, {'activityID': '2014-01-07T14:26:00-IPS-001'}]","01/04/2014, 21:25:00"
2014-01-05T00:54:00-CME-001,650.0,C,[{'activityID': '2014-01-04T22:12:00-FLR-001'}],"01/05/2014, 00:54:00"
2014-01-05T09:24:00-CME-001,296.0,S,,"01/05/2014, 09:24:00"
2014-01-06T08:09:00-CME-001,1275.0,O,"[{'activityID': '2014-01-06T08:30:00-SEP-001'}, {'activityID': '2014-01-06T09:15:00-SEP-001'}, {'activityID': '2014-01-06T10:00:00-SEP-001'}, {'activityID': '2014-01-08T17:00:00-IPS-001'}, {'activityID': '2014-01-08T21:31:00-SEP-001'}]","01/06/2014, 08:09:00"
2014-01-07T01:24:00-CME-001,450.0,S,,"01/07/2014, 01:24:00"
2014-01-07T03:48:00-CME-001,620.0,C,[{'activityID': '2014-01-09T13:17:00-IPS-001'}],"01/07/2014, 03:48:00"
2014-01-07T18:24:00-CME-001,2061.0,R,"[{'activityID': '2014-01-07T18:02:00-FLR-001'}, {'activityID': '2014-01-07T19:45:00-SEP-001'}, {'activityID': '2014-01-07T20:30:00-SEP-001'}, {'activityID': '2014-01-07T20:30:00-SEP-002'}, {'activityID': '2014-01-08T21:31:00-SEP-001'}, {'activityID': '2014-01-09T19:32:00-IPS-001'}]","01/07/2014, 18:24:00"
2014-01-08T04:12:00-CME-001,472.0,S,[{'activityID': '2014-01-08T03:39:00-FLR-001'}],"01/08/2014, 04:12:00"
2014-01-08T12:48:00-CME-001,363.0,S,,"01/08/2014, 12:48:00"
2014-01-09T02:36:00-CME-001,487.0,S,[{'activityID': '2014-01-13T17:17:00-IPS-001'}],"01/09/2014, 02:36:00"
2014-01-09T20:12:00-CME-001,450.0,S,,"01/09/2014, 20:12:00"
2014-01-11T02:24:00-CME-001,502.0,C,,"01/11/2014, 02:24:00"
2014-01-11T10:30:00-CME-001,250.0,S,,"01/11/2014, 10:30:00"
2014-01-12T07:12:00-CME-001,430.0,S,,"01/12/2014, 07:12:00"
2014-01-13T08:12:00-CME-001,450.0,S,,"01/13/2014, 08:12:00"
2014-01-13T14:12:00-CME-001,597.0,C,,"01/13/2014, 14:12:00"
2014-01-13T18:00:00-CME-001,,NA,,"01/13/2014, 18:00:00"
2014-01-13T22:24:00-CME-001,291.0,S,,"01/13/2014, 22:24:00"
2014-01-13T23:12:00-CME-001,360.0,S,,"01/13/2014, 23:12:00"
2014-01-14T10:24:00-CME-001,752.0,C,[{'activityID': '2014-01-16T20:00:00-IPS-001'}],"01/14/2014, 10:24:00"
2014-01-15T14:12:00-CME-001,277.0,S,,"01/15/2014, 14:12:00"
2014-01-16T05:00:00-CME-001,406.0,S,,"01/16/2014, 05:00:00"
2014-01-16T14:00:00-CME-001,443.0,S,,"01/16/2014, 14:00:00"
2014-01-16T14:24:00-CME-001,275.0,S,,"01/16/2014, 14:24:00"
2014-01-17T00:39:00-CME-001,615.0,C,,"01/17/2014, 00:39:00"
2014-01-17T20:00:00-CME-001,600.0,C,[{'activityID': '2014-01-18T19:43:00-IPS-001'}],"01/17/2014, 20:00:00"
2014-01-17T22:36:00-CME-001,550.0,C,,"01/17/2014, 22:36:00"
2014-01-19T02:24:00-CME-001,220.0,S,,"01/19/2014, 02:24:00"
2014-01-20T02:36:00-CME-001,220.0,S,,"01/20/2014, 02:36:00"
2014-01-20T15:36:00-CME-001,764.0,C,,"01/20/2014, 15:36:00"
2014-01-20T22:12:00-CME-001,740.0,C,[{'activityID': '2014-01-24T07:00:00-IPS-001'}],"01/20/2014, 22:12:00"
2014-01-21T00:00:00-CME-001,135.0,S,,"01/21/2014, 00:00:00"
2014-01-21T02:36:00-CME-001,384.0,S,,"01/21/2014, 02:36:00"
2014-01-21T06:25:00-CME-001,540.0,C,,"01/21/2014, 06:25:00"
2014-01-21T10:55:00-CME-001,680.0,C,,"01/21/2014, 10:55:00"
2014-01-21T21:39:00-CME-001,1800.0,O,[{'activityID': '2014-01-24T07:00:00-IPS-001'}],"01/21/2014, 21:39:00"
2014-01-22T21:24:00-CME-001,419.0,S,[{'activityID': '2014-01-24T03:25:00-IPS-001'}],"01/22/2014, 21:24:00"
2014-01-23T03:12:00-CME-001,273.0,S,,"01/23/2014, 03:12:00"
2014-01-24T07:36:00-CME-001,400.0,S,,"01/24/2014, 07:36:00"
2014-01-25T01:48:00-CME-001,233.0,S,,"01/25/2014, 01:48:00"
2014-01-25T10:00:00-CME-001,271.0,S,,"01/25/2014, 10:00:00"
2014-01-25T16:54:00-CME-001,624.0,C,,"01/25/2014, 16:54:00"
2014-01-25T22:39:00-CME-001,697.0,C,,"01/25/2014, 22:39:00"
2014-01-26T08:48:00-CME-001,729.0,C,,"01/26/2014, 08:48:00"
2014-01-26T21:54:00-CME-001,420.0,S,,"01/26/2014, 21:54:00"
2014-01-27T00:12:00-CME-001,400.0,S,,"01/27/2014, 00:12:00"
2014-01-27T02:24:00-CME-001,700.0,C,"[{'activityID': '2014-01-27T01:05:00-FLR-001'}, {'activityID': '2014-01-27T02:02:00-FLR-001'}, {'activityID': '2014-01-27T18:37:00-IPS-001'}]","01/27/2014, 02:24:00"
2014-01-27T20:10:00-CME-001,366.0,S,,"01/27/2014, 20:10:00"
2014-01-28T01:25:00-CME-001,710.0,C,,"01/28/2014, 01:25:00"
2014-01-28T05:48:00-CME-001,590.0,C,,"01/28/2014, 05:48:00"
2014-01-28T06:48:00-CME-001,720.0,C,,"01/28/2014, 06:48:00"
2014-01-28T07:25:00-CME-001,150.0,S,,"01/28/2014, 07:25:00"
2014-01-28T12:25:00-CME-001,1030.0,O,,"01/28/2014, 12:25:00"
2014-01-28T20:10:00-CME-001,450.0,S,,"01/28/2014, 20:10:00"
2014-01-29T01:24:00-CME-001,800.0,C,[{'activityID': '2014-02-01T06:30:00-IPS-001'}],"01/29/2014, 01:24:00"
2014-01-29T04:00:00-CME-001,280.0,S,,"01/29/2014, 04:00:00"
2014-01-29T04:36:00-CME-001,338.0,S,,"01/29/2014, 04:36:00"
2014-01-30T08:36:00-CME-001,472.0,S,[{'activityID': '2014-01-30T07:54:00-FLR-001'}],"01/30/2014, 08:36:00"
2014-01-30T16:24:00-CME-001,998.0,C,"[{'activityID': '2014-01-30T15:48:00-FLR-001'}, {'activityID': '2014-02-02T23:18:00-IPS-001'}]","01/30/2014, 16:24:00"
2014-01-31T16:34:00-CME-001,728.0,C,,"01/31/2014, 16:34:00"
2014-02-01T06:54:00-CME-001,381.0,S,[{'activityID': '2014-02-05T16:00:00-IPS-001'}],"02/01/2014, 06:54:00"
2014-02-01T11:24:00-CME-001,474.0,S,[{'activityID': '2014-02-05T16:00:00-IPS-001'}],"02/01/2014, 11:24:00"
2014-02-02T07:12:00-CME-001,265.0,S,,"02/02/2014, 07:12:00"
2014-02-02T09:36:00-CME-001,745.0,C,[{'activityID': '2014-02-05T03:30:00-IPS-001'}],"02/02/2014, 09:36:00"
2014-02-02T18:12:00-CME-001,521.0,C,[{'activityID': '2014-02-06T11:34:00-IPS-001'}],"02/02/2014, 18:12:00"
2014-02-03T08:24:00-CME-001,415.0,S,,"02/03/2014, 08:24:00"
2014-02-03T12:09:00-CME-001,347.0,S,,"02/03/2014, 12:09:00"
2014-02-04T01:25:00-CME-001,660.0,C,[{'activityID': '2014-02-07T16:16:00-IPS-001'}],"02/04/2014, 01:25:00"
2014-02-04T08:48:00-CME-001,365.0,S,,"02/04/2014, 08:48:00"
2014-02-04T16:39:00-CME-001,570.0,C,,"02/04/2014, 16:39:00"
2014-02-04T17:48:00-CME-001,255.0,S,,"02/04/2014, 17:48:00"
2014-02-04T20:00:00-CME-001,400.0,S,,"02/04/2014, 20:00:00"
2014-02-04T20:10:00-CME-001,240.0,S,,"02/04/2014, 20:10:00"
2014-02-05T02:12:00-CME-001,300.0,S,,"02/05/2014, 02:12:00"
2014-02-06T00:36:00-CME-001,351.0,S,,"02/06/2014, 00:36:00"
2014-02-06T01:25:00-CME-001,235.0,S,,"02/06/2014, 01:25:00"
2014-02-06T05:24:00-CME-001,308.0,S,,"02/06/2014, 05:24:00"
2014-02-06T08:09:00-CME-001,365.0,S,,"02/06/2014, 08:09:00"
2014-02-06T21:24:00-CME-001,200.0,S,,"02/06/2014, 21:24:00"
2014-02-07T18:24:00-CME-001,530.0,C,[{'activityID': '2014-02-10T16:00:00-IPS-001'}],"02/07/2014, 18:24:00"
2014-02-08T01:30:00-CME-001,550.0,C,,"02/08/2014, 01:30:00"
2014-02-08T13:39:00-CME-001,245.0,S,,"02/08/2014, 13:39:00"
2014-02-08T18:00:00-CME-001,450.0,S,,"02/08/2014, 18:00:00"
2014-02-09T09:54:00-CME-001,385.0,S,,"02/09/2014, 09:54:00"
2014-02-09T16:12:00-CME-001,715.0,C,[{'activityID': '2014-02-09T15:40:00-FLR-001'}],"02/09/2014, 16:12:00"
2014-02-10T00:00:00-CME-001,244.0,S,,"02/10/2014, 00:00:00"
2014-02-10T01:26:00-CME-001,400.0,S,,"02/10/2014, 01:26:00"
2014-02-10T15:32:00-CME-001,467.0,S,,"02/10/2014, 15:32:00"
2014-02-10T21:39:00-CME-001,500.0,C,,"02/10/2014, 21:39:00"
2014-02-11T00:12:00-CME-001,570.0,C,,"02/11/2014, 00:12:00"
2014-02-11T05:24:00-CME-001,488.0,S,"[{'activityID': '2014-02-11T03:22:00-FLR-001'}, {'activityID': '2014-02-15T12:35:00-IPS-001'}]","02/11/2014, 05:24:00"
2014-02-11T09:48:00-CME-001,490.0,S,[{'activityID': '2014-02-15T12:35:00-IPS-001'}],"02/11/2014, 09:48:00"
2014-02-11T14:25:00-CME-001,443.0,S,,"02/11/2014, 14:25:00"
2014-02-11T20:10:00-CME-001,720.0,C,,"02/11/2014, 20:10:00"
2014-02-12T05:48:00-CME-001,755.0,C,[{'activityID': '2014-02-15T12:35:00-IPS-001'}],"02/12/2014, 05:48:00"
2014-02-12T10:54:00-CME-001,288.0,S,,"02/12/2014, 10:54:00"
2014-02-12T13:09:00-CME-001,620.0,C,[{'activityID': '2014-02-13T04:50:00-IPS-001'}],"02/12/2014, 13:09:00"
2014-02-12T20:12:00-CME-001,366.0,S,,"02/12/2014, 20:12:00"
2014-02-12T23:09:00-CME-001,968.0,C,,"02/12/2014, 23:09:00"
2014-02-13T16:48:00-CME-001,575.0,C,,"02/13/2014, 16:48:00"
2014-02-14T08:48:00-CME-001,1080.0,O,[{'activityID': '2014-02-16T07:50:00-IPS-001'}],"02/14/2014, 08:48:00"
2014-02-14T15:12:00-CME-001,496.0,S,,"02/14/2014, 15:12:00"
2014-02-15T09:54:00-CME-001,639.0,C,,"02/15/2014, 09:54:00"
2014-02-15T21:12:00-CME-001,340.0,S,,"02/15/2014, 21:12:00"
2014-02-16T07:54:00-CME-001,229.0,S,,"02/16/2014, 07:54:00"
2014-02-16T13:09:00-CME-001,550.0,C,,"02/16/2014, 13:09:00"
2014-02-16T13:09:00-CME-002,650.0,C,[{'activityID': '2014-02-17T04:16:00-IPS-001'}],"02/16/2014, 13:09:00"
2014-02-16T14:15:00-CME-001,520.0,C,"[{'activityID': '2014-02-18T05:00:00-IPS-001'}, {'activityID': '2014-02-19T03:00:00-GST-001'}, {'activityID': '2014-02-19T03:10:00-IPS-001'}]","02/16/2014, 14:15:00"
2014-02-17T05:24:00-CME-001,440.0,S,,"02/17/2014, 05:24:00"
2014-02-17T12:00:00-CME-001,350.0,S,,"02/17/2014, 12:00:00"
2014-02-18T00:12:00-CME-001,420.0,S,,"02/18/2014, 00:12:00"
2014-02-18T01:25:00-CME-001,851.0,C,"[{'activityID': '2014-02-20T02:50:00-IPS-001'}, {'activityID': '2014-02-20T03:00:00-GST-001'}]","02/18/2014, 01:25:00"
2014-02-19T00:00:00-CME-001,500.0,C,[{'activityID': '2014-02-21T07:17:00-IPS-001'}],"02/19/2014, 00:00:00"
2014-02-19T05:00:00-CME-001,810.0,C,[{'activityID': '2014-02-21T07:17:00-IPS-001'}],"02/19/2014, 05:00:00"
2014-02-19T16:00:00-CME-001,800.0,C,[{'activityID': '2014-02-23T06:00:00-IPS-001'}],"02/19/2014, 16:00:00"
2014-02-20T03:12:00-CME-001,643.0,C,[{'activityID': '2014-02-23T06:00:00-IPS-001'}],"02/20/2014, 03:12:00"
2014-02-20T08:00:00-CME-001,854.0,C,[{'activityID': '2014-02-20T08:55:00-SEP-001'}],"02/20/2014, 08:00:00"
2014-02-21T01:25:00-CME-001,585.0,C,,"02/21/2014, 01:25:00"
2014-02-21T07:12:00-CME-001,313.0,S,,"02/21/2014, 07:12:00"
2014-02-21T16:00:00-CME-001,840.0,C,,"02/21/2014, 16:00:00"
2014-02-22T12:24:00-CME-001,1061.0,O,,"02/22/2014, 12:24:00"
2014-02-22T16:40:00-CME-001,850.0,C,,"02/22/2014, 16:40:00"
2014-02-23T06:48:00-CME-001,735.0,C,,"02/23/2014, 06:48:00"
2014-02-24T11:54:00-CME-001,612.0,C,,"02/24/2014, 11:54:00"
2014-02-24T13:25:00-CME-001,319.0,S,,"02/24/2014, 13:25:00"
2014-02-24T23:36:00-CME-001,1050.0,O,[{'activityID': '2014-02-27T21:00:00-IPS-001'}],"02/24/2014, 23:36:00"
2014-02-25T01:25:00-CME-001,1670.0,O,"[{'activityID': '2014-02-25T00:41:00-FLR-001'}, {'activityID': '2014-02-25T06:05:00-SEP-001'}, {'activityID': '2014-02-25T13:55:00-SEP-001'}, {'activityID': '2014-02-27T16:10:00-IPS-001'}, {'activityID': '2014-02-27T18:00:00-GST-001'}, {'activityID': '2014-02-28T04:20:00-IPS-001'}]","02/25/2014, 01:25:00"
2014-02-25T07:24:00-CME-001,,NA,,"02/25/2014, 07:24:00"
2014-02-25T12:10:00-CME-001,440.0,S,,"02/25/2014, 12:10:00"
